종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"001770","신화실업","KOSPI",,"22700","-100","-0.44","22800","22950","22450","3346","75912700","27577730600","1214878"
"056700","신화인터텍","KOSDAQ","중견기업부","3295","-40","-1.20","3300","3330","3245","197812","650534575","96000124845","29135091"
"187270","신화콘텍","KOSDAQ","벤처기업부","3270","40","1.24","3200","3275","3150","89669","288581685","33170373150","10143845"
"004080","신흥","KOSPI",,"12050","-50","-0.41","12050","12150","11800","5915","70538150","115680000000","9600000"
"243840","신흥에스이씨","KOSDAQ","우량기업부","44650","250","0.56","43850","44800","43550","22794","1011711900","318144734300","7125302"
"108320","실리콘웍스","KOSDAQ","우량기업부","73600","900","1.24","71200","74000","71200","147919","10808352300","1197052480000","16264300"
"222800","심텍","KOSDAQ","중견기업부","23100","-200","-0.86","22900","23350","22850","350339","8098457300","735830703300","31854143"
"036710","심텍홀딩스","KOSDAQ","중견기업부","2580","-20","-0.77","2590","2590","2560","65781","169585360","104912033820","40663579"
"160980","싸이맥스","KOSDAQ","우량기업부","22250","150","0.68","21500","22450","21500","118177","2603696850","243064406750","10924243"
"356890","싸이버원","KOSDAQ","벤처기업부","18800","-2200","-10.48","20000","21500","18750","2373642","47096372600","87247604000","4640830"
"217330","싸이토젠","KOSDAQ","기술성장기업부","58500","-300","-0.51","58700","58900","57600","35459","2070481600","329581044000","5633864"
"102280","쌍방울","KOSPI",,"627","-3","-0.48","627","631","625","1051497","660599033","150078486129","239359627"
"003410","쌍용양회","KOSPI",,"6970","-10","-0.14","6940","7000","6900","1253686","8737579250","3511901377150","503859595"
"010280","쌍용정보통신","KOSDAQ","중견기업부","1350","20","1.50","1330","1370","1300","1022342","1372521315","54626445900","40464034"
"003620","쌍용차","KOSPI",,"2770","0","0.00","0","0","0","0","0","415056805540","149840002"
"004770","써니전자","KOSPI",,"4140","70","1.72","4000","4245","3980","3544415","14705848890","144258345540","34845011"
"217320","썬테크","KONEX","일반기업부","5750","450","8.49","6090","6090","5750","166","1010600","6037500000","1050000"
"208640","썸에이지","KOSDAQ","중견기업부","1695","-5","-0.29","1685","1735","1650","870644","1482265885","228997408620","135101716"
"222420","쎄노텍","KOSDAQ","중견기업부","2245","25","1.13","2210","2310","2205","1121501","2550252600","90155102875","40158175"
"037760","쎄니트","KOSDAQ","우량기업부","1860","-150","-7.46","1905","1910","1845","1033452","1930935160","62929233060","33832921"
"136510","쎄미시스코","KOSDAQ","벤처기업부","6240","140","2.30","5800","6290","5800","43878","265970190","35179116960","5637679"
"099320","쎄트렉아이","KOSDAQ","벤처기업부","61200","-2100","-3.32","62500","62700","60500","266043","16388457800","444831404400","7268487"
"015540","쎌마테라퓨틱스","KOSPI",,"8310","20","0.24","8050","8550","8030","1047417","8698479330","111788945400","13452340"
"049960","쎌바이오텍","KOSDAQ","우량기업부","18150","-650","-3.46","18800","18850","18150","36081","664422550","170610000000","9400000"
"050890","쏠리드","KOSDAQ","중견기업부","9320","-20","-0.21","9240","9490","9110","966689","9053241520","486365831000","52185175"
"066790","씨씨에스","KOSDAQ","관리종목(소속부없음)","846","0","0.00","0","0","0","0","0","47355837282","55976167"
"222080","씨아이에스","KOSDAQ","중견기업부","14800","150","1.02","14250","14800","14050","1309824","19091485100","850876804800","57491676"
"004920","씨아이테크","KOSPI",,"956","-8","-0.83","964","964","946","110066","105133978","23967658032","25070772"
"236030","씨알푸드","KONEX","일반기업부","8230","-250","-2.95","8230","8230","8230","200","1646000","16295400000","1980000"
"103660","씨앗","KONEX","일반기업부","5950","0","0.00","0","0","0","0","0","35208952450","5917471"
"245450","씨앤에스링크","KONEX","일반기업부","2900","10","0.35","2900","2900","2900","1","2900","4581884000","1579960"
"264660","씨앤지하이테크","KOSDAQ","벤처기업부","13350","-100","-0.74","13200","13450","13200","23609","314240350","112213158000","8405480"
"352700","씨앤투스성진","KOSDAQ","기술성장기업부","23950","300","1.27","23350","24600","23100","527695","12631517250","239392967450","9995531"
"297090","씨에스베어링","KOSDAQ","벤처기업부","30050","-450","-1.48","30000","30300","29600","46315","1390774250","287891020000","9580400"
"112610","씨에스윈드","KOSPI",,"68600","-1100","-1.58","67600","69200","67000","947536","64778546700","2892958245800","42171403"
"286000","씨엔티드림","KONEX","일반기업부","9450","50","0.53","9470","9470","8800","106","937370","42858963000","4535340"
"115530","씨엔플러스","KOSDAQ","관리종목(소속부없음)","839","0","0.00","0","0","0","0","0","57020957000","67963000"
"225330","씨엠에스에듀","KOSDAQ","중견기업부","6270","90","1.46","6060","6300","6050","329744","2041182880","116839117560","18634628"
"115480","씨유메디칼","KOSDAQ","벤처기업부","1950","5","0.26","1900","1955","1900","120074","232258385","52591353750","26969925"
"189330","씨이랩","KOSDAQ","기술성장기업부","42000","2000","5.00","39000","43000","38500","107823","4462503500","125207964000","2981142"
"096530","씨젠","KOSDAQ","우량기업부","132700","-1900","-1.41","132000","132900","129600","492153","64910472800","3481254454000","26234020"
"900120","씨케이에이치","KOSDAQ","외국기업(소속부없음)","327","-7","-2.10","338","350","321","4648626","1553210747","36102257439","110404457"
"101240","씨큐브","KOSDAQ","벤처기업부","8260","-20","-0.24","8270","8270","8160","37550","308096430","83741399840","10138184"
"060590","씨티씨바이오","KOSDAQ","중견기업부","6760","140","2.11","6530","6850","6380","190679","1285565780","142270459760","21045926"
"260930","씨티케이코스메틱스","KOSDAQ","우량기업부","17450","200","1.16","17000","17450","17000","10125","175036050","176631534950","10122151"
"013990","아가방컴퍼니","KOSDAQ","중견기업부","3350","-85","-2.47","3435","3505","3350","650832","2212175755","110173245600","32887536"
"123860","아나패스","KOSDAQ","벤처기업부","26700","250","0.95","25900","26750","25900","50869","1343860400","291736295100","10926453"
"025980","아난티","KOSDAQ","중견기업부","7830","100","1.29","7690","7980","7610","1141137","8933997780","666949902210","85178787"
"008700","아남전자","KOSPI",,"3270","-70","-2.10","3270","3325","3255","1867570","6131719745","252198161400","77124820"
"050320","아래스","KOSDAQ","투자주의환기종목(소속부없음)","990","0","0.00","0","0","0","0","0","45205142400","45661760"
"058220","아리온","KOSDAQ","투자주의환기종목(소속부없음)","275","0","0.00","0","0","0","0","0","10717917100","38974244"
"125210","아모그린텍","KOSDAQ","기술성장기업부","13350","200","1.52","13000","13400","12900","32789","433849400","220232146500","16496790"
"002790","아모레G","KOSPI",,"62000","-600","-0.96","62000","62200","61500","157694","9746281000","5112407160000","82458180"
"00279K","아모레G3우(전환)","KOSPI",,"40450","-200","-0.49","40200","40550","39850","6609","265373600","286879490000","7092200"
"002795","아모레G우","KOSPI",,"21750","-200","-0.91","21800","21800","21600","18050","391498400","140151997500","6443770"
"090430","아모레퍼시픽","KOSPI",,"240500","3500","1.48","235000","242000","234000","170654","40792705500","14059266845000","58458490"
"090435","아모레퍼시픽우","KOSPI",,"80800","-1300","-1.58","80800","81500","80200","59935","4847312600","853072664000","10557830"
"052710","아모텍","KOSDAQ","우량기업부","35000","-100","-0.28","34500","35100","34350","31046","1078876900","341019210000","9743406"
"074430","아미노로직스","KOSDAQ","벤처기업부","2630","-5","-0.19","2610","2655","2565","493287","1291718600","230984599720","87826844"
"092040","아미코젠","KOSDAQ","기술성장기업부","34150","1800","5.56","31800","34250","31600","498523","16710198400","656175516500","19214510"
"083930","아바코","KOSDAQ","우량기업부","12950","-150","-1.15","12750","13100","12550","71124","915250950","199595734100","15412798"
"149950","아바텍","KOSDAQ","우량기업부","17300","400","2.37","16750","17600","16300","90629","1542859200","270009750000","15607500"
"036010","아비코전자","KOSDAQ","우량기업부","7010","10","0.14","6850","7090","6850","41294","287972480","93183467340","13292934"
"002030","아세아","KOSPI",,"93300","200","0.21","92800","93400","92100","2692","250183100","204422539200","2191024"
"183190","아세아시멘트","KOSPI",,"87500","100","0.11","87000","89600","85300","14323","1251388100","340883287500","3895809"
"002310","아세아제지","KOSPI",,"43600","600","1.40","42500","43650","42150","34124","1472364100","390503487200","8956502"
"050860","아세아텍","KOSDAQ","중견기업부","3505","55","1.59","3430","3550","3400","438589","1540165625","61337500000","17500000"
"246720","아스타","KOSDAQ","기술성장기업부","5190","-100","-1.89","5390","5390","5140","9663","50269990","59646194370","11492523"
"067390","아스트","KOSDAQ","벤처기업부","6300","-130","-2.02","6310","6420","6260","277018","1760632980","161781807600","25679652"
"127710","아시아경제","KOSDAQ","중견기업부","2375","55","2.37","2320","2385","2305","240105","565788715","60583243250","25508734"
"267850","아시아나IDT","KOSPI",,"23750","-400","-1.66","23650","24200","23600","62489","1487973750","263625000000","11100000"
"020560","아시아나항공","KOSPI",,"16100","50","0.31","15850","16250","15650","588312","9405271300","1198029400400","74411764"
"154030","아시아종묘","KOSDAQ","기술성장기업부","5810","40","0.69","5700","5850","5690","143314","829257130","61702019890","10619969"
"227610","아우딘퓨쳐스","KOSDAQ","중견기업부","2015","-55","-2.66","2025","2065","2015","16853","34152770","40300000000","20000000"
"143160","아이디스","KOSDAQ","우량기업부","27900","0","0.00","27400","28250","27200","21751","605563800","298987281000","10716390"
"054800","아이디스홀딩스","KOSDAQ","중견기업부","12950","100","0.78","12700","12950","12700","3843","49165300","134003440200","10347756"
"332370","아이디피","KOSDAQ","중견기업부","8210","120","1.48","8040","8270","8040","85363","698181150","54488645230","6636863"
"122900","아이마켓코리아","KOSPI",,"8640","-450","-4.95","9030","9040","8640","256288","2244615470","288825177600","33428840"
"339950","아이비김영","KOSDAQ","중견기업부","1710","-15","-0.87","1720","1725","1695","86700","147947120","72652180050","42486655"
"099190","아이센스","KOSDAQ","우량기업부","24700","-300","-1.20","24600","25050","24550","19189","475475400","339309778600","13737238"
"289010","아이스크림에듀","KOSDAQ","우량기업부","7810","10","0.13","7750","7820","7730","27879","216720320","100468128970","12864037"
"214430","아이쓰리시스템","KOSDAQ","우량기업부","21450","-50","-0.23","21200","21600","21100","23721","506763400","152440002000","7106760"
"040910","아이씨디","KOSDAQ","우량기업부","16200","-200","-1.22","16050","16300","16000","148477","2401383450","292335690600","18045413"
"068940","아이씨케이","KOSDAQ","중견기업부","4030","35","0.88","3905","4035","3880","208332","830602895","139759279660","34679722"
"052860","아이앤씨","KOSDAQ","벤처기업부","4360","-60","-1.36","4350","4430","4250","60280","263374195","77146075440","17694054"
"010780","아이에스동서","KOSPI",,"53300","-700","-1.30","53500","53900","53300","65741","3514063200","1646575899800","30892606"
"069920","아이에스이커머스","KOSDAQ","중견기업부","3980","100","2.58","3850","4100","3850","128341","518094000","102788920760","25826362"
"038880","아이에이","KOSDAQ","중견기업부","1520","5","0.33","1520","1565","1510","11554206","17688630800","418691303600","275454805"
"123010","아이에이네트웍스","KOSDAQ","투자주의환기종목(소속부없음)","2290","145","6.76","2145","2335","2140","2901554","6578850280","113552949890","49586441"
"307180","아이엘사이언스","KOSDAQ","벤처기업부","3285","20","0.61","3265","3315","3240","97062","318632655","69714345555","21222023"
"101390","아이엠","KOSDAQ","중견기업부","1135","105","10.19","1020","1175","1005","4880970","5455083505","48290213940","42546444"
"090740","아이엠이연이","KOSDAQ","중견기업부","4940","-10","-0.20","4975","4980","4900","158513","781911795","94482845080","19126082"
"226350","아이엠텍","KOSDAQ","투자주의환기종목(소속부없음)","214","0","0.00","0","0","0","0","0","9318361858","43543747"
"078860","아이오케이","KOSDAQ","중견기업부","1415","5","0.35","1410","1420","1380","487690","682357455","82842345205","58545827"
"114810","아이원스","KOSDAQ","중견기업부","7440","40","0.54","7280","7630","7250","2587395","19315223930","189743614560","25503174"
"031310","아이즈비전","KOSDAQ","중견기업부","4400","-40","-0.90","4370","4405","4330","212680","928621375","69399325600","15772574"
"185490","아이진","KOSDAQ","기술성장기업부","17850","50","0.28","17200","18100","17050","930130","16300495750","208294309650","11669149"
"059100","아이컴포넌트","KOSDAQ","벤처기업부","5890","50","0.86","5840","5910","5460","24629","142761570","41647365400","7070860"
"149010","아이케이세미콘","KONEX","일반기업부","5900","-100","-1.67","5300","5900","5300","8779","48119000","18408000000","3120000"
"262840","아이퀘스트","KOSDAQ","벤처기업부","14600","-250","-1.68","14750","14900","14450","66961","981561800","143956000000","9860000"
"175250","아이큐어","KOSDAQ","기술성장기업부","46350","350","0.76","45500","46600","44850","48530","2221494900","349918815150","7549489"
"052460","아이크래프트","KOSDAQ","중견기업부","7130","-20","-0.28","7000","7150","7000","1225183","8632613590","104154583680","14607936"
"119830","아이텍","KOSDAQ","벤처기업부","8580","300","3.62","8200","8730","8190","528272","4515298620","125046567360","14574192"
"052770","아이톡시","KOSDAQ","관리종목(소속부없음)","3180","0","0.00","0","0","0","0","0","34542772260","10862507"
"124500","아이티센","KOSDAQ","중견기업부","5650","-120","-2.08","5660","5730","5650","275685","1566574380","112476431450","19907333"
"084850","아이티엠반도체","KOSDAQ","벤처기업부","47600","750","1.60","46650","47600","45400","57680","2694559850","1100507906400","23119914"
"223220","아이피몬스터","KONEX","일반기업부","638","83","14.95","638","638","636","891","568407","14925135940","23393630"
"027360","아주IB투자","KOSDAQ","벤처기업부","5900","100","1.72","5710","5900","5710","2112914","12313406170","703125567500","119173825"
"032080","아즈텍WB","KOSDAQ","벤처기업부","2590","40","1.57","2530","2610","2500","229490","587792425","55661765110","21491029"
"013310","아진산업","KOSDAQ","우량기업부","3985","20","0.50","3865","4015","3830","1851721","7311048795","154644229270","38806582"
"059120","아진엑스텍","KOSDAQ","벤처기업부","7600","20","0.26","7430","7630","7430","51946","392064500","74089329600","9748596"
"158430","아톤","KOSDAQ","벤처기업부","25000","500","2.04","24450","25400","24150","34161","851962800","108839425000","4353577"
"149300","아퓨어스","KONEX","일반기업부","2520","-20","-0.79","2595","2595","2355","8138","19934210","68205271680","27065584"
"067160","아프리카TV","KOSDAQ","우량기업부","77000","-3000","-3.75","78500","79600","76600","120579","9363091000","885097059000","11494767"
"001540","안국약품","KOSDAQ","우량기업부","13050","50","0.38","12900","13150","12750","23739","307428150","170203581000","13042420"
"053800","안랩","KOSDAQ","우량기업부","72200","-3300","-4.37","74100","77700","72200","695534","51996207300","723000331000","10013855"
"251280","안지오랩","KONEX","일반기업부","13050","-700","-5.09","13400","13400","13050","1456","19200150","35390295000","2711900"
"065660","안트로젠","KOSDAQ","기술성장기업부","50600","-1600","-3.07","51400","52400","49850","146104","7405459200","460132820400","9093534"
"297570","알로이스","KOSDAQ","벤처기업부","4035","-120","-2.89","4115","4150","4035","375392","1530072285","69924185490","17329414"
"001780","알루코","KOSPI",,"4840","-20","-0.41","4805","4945","4785","1119705","5448911405","402723249720","83207283"
"260660","알리코제약","KOSDAQ","우량기업부","12000","-100","-0.83","12100","12150","11950","32000","384912950","123604500000","10300375"
"131370","알서포트","KOSDAQ","벤처기업부","8500","-130","-1.51","8580","8600","8460","175944","1498841410","452770205500","53267083"
"140670","알에스오토메이션","KOSDAQ","중견기업부","8770","-20","-0.23","8760","8850","8670","56957","499215890","79834537800","9103140"
"096610","알에프세미","KOSDAQ","중견기업부","5470","-20","-0.36","5350","5490","5350","34943","190195390","51936140280","9494724"
"061040","알에프텍","KOSDAQ","중견기업부","8580","120","1.42","8350","8650","8300","228695","1950123240","247961296440","28899918"
"148250","알엔투테크놀로지","KOSDAQ","벤처기업부","17900","-50","-0.28","17750","17900","17350","24045","423914150","130627630700","7297633"
"347860","알체라","KOSDAQ","기술성장기업부","33950","-750","-2.16","33750","34350","33500","313164","10614514050","453870556300","13368794"
"196170","알테오젠","KOSDAQ","기술성장기업부","156400","2400","1.56","153600","157400","151200","305007","47205044400","4392165560000","28082900"
"123750","알톤스포츠","KOSDAQ","중견기업부","5380","110","2.09","5270","5400","5250","237009","1264629280","68575077860","12746297"
"085810","알티캐스트","KOSDAQ","중견기업부","1790","5","0.28","1785","1795","1765","73046","130313900","50865318410","28416379"
"117670","알파홀딩스","KOSDAQ","중견기업부","4680","-35","-0.74","4670","4705","4600","265808","1237837355","101448444240","21677018"
"291650","압타머사이언스","KOSDAQ","기술성장기업부","23000","-100","-0.43","22650","23200","22400","53553","1219775700","194720898000","8466126"
"293780","압타바이오","KOSDAQ","기술성장기업부","59000","2100","3.69","55600","60000","55200","255325","14944530400","654618747000","11095233"
"267810","앙츠","KONEX","일반기업부","1730","-75","-4.16","1730","1730","1730","26","44980","2676310000","1547000"
"018250","애경산업","KOSPI",,"25000","-100","-0.40","24900","25050","24600","42157","1048783550","660248375000","26409935"
"161000","애경유화","KOSPI",,"10750","-50","-0.46","10550","10850","10500","205348","2197548900","344430000000","32040000"
"196300","애니젠","KOSDAQ","기술성장기업부","15500","0","0.00","15050","15750","15000","33485","515197100","77828057500","5021165"
"310200","애니플러스","KOSDAQ","중견기업부","1615","0","0.00","1610","1615","1575","93225","149485400","45878013985","28407439"
"179530","애드바이오텍","KONEX","일반기업부","22500","-150","-0.66","21900","22850","21900","2289","50691550","57677580000","2563448"
"205500","액션스퀘어","KOSDAQ","중견기업부","3330","335","11.19","2990","3410","2880","1539763","4972353040","137637707850","41332645"
"052790","액토즈소프트","KOSDAQ","중견기업부","8800","110","1.27","8680","8830","8560","32806","287066480","99709614400","11330638"
"131400","액트","KOSDAQ","벤처기업부","4600","0","0.00","4590","4605","4550","49554","226826765","105298807000","22891045"
"290740","액트로","KOSDAQ","우량기업부","10100","110","1.10","9900","10150","9810","57154","573037730","101656611100","10065011"
"238090","앤디포스","KOSDAQ","벤처기업부","4320","-90","-2.04","4350","4365","4315","297524","1289827310","238298656320","55161726"
"092600","앤씨앤","KOSDAQ","벤처기업부","5200","-70","-1.33","5150","5240","5090","218935","1131528910","108927000000","20947500"
"129890","앱코","KOSDAQ","중견기업부","26150","-250","-0.95","26000","26350","25900","44750","1172000000","253360341800","9688732"
"174900","앱클론","KOSDAQ","기술성장기업부","30700","-600","-1.92","30950","31000","30650","85973","2647032400","469036718300","15278069"
"255440","야스","KOSDAQ","우량기업부","13400","50","0.37","13100","13400","13050","16606","219578650","174977200000","13058000"
"030960","양지사","KOSDAQ","중견기업부","12650","0","0.00","13100","13100","12550","178802","2293848700","202147000000","15980000"
"102120","어보브반도체","KOSDAQ","우량기업부","12850","-100","-0.77","12600","12950","12550","201173","2583675550","224356541050","17459653"
"238120","얼라인드","KOSDAQ","기술성장기업부","8110","-20","-0.25","8050","8170","7990","12888","103917500","58306423280","7189448"
"224810","엄지하우스","KONEX","일반기업부","3770","65","1.75","0","0","0","0","0","15834000000","4200000"
"019990","에너토크","KOSDAQ","중견기업부","7750","500","6.90","7240","8000","7200","528051","4029428430","75609682000","9756088"
"011090","에넥스","KOSPI",,"1815","5","0.28","1790","1845","1775","693474","1258575815","108884828415","59991641"
"041440","에버다임","KOSDAQ","우량기업부","5710","20","0.35","5600","5780","5600","68152","388318130","102300040240","17915944"
"270660","에브리봇","KONEX","일반기업부","34300","-1200","-3.38","36000","36000","33700","3665","126864400","179334943200","5228424"
"038680","에스넷","KOSDAQ","우량기업부","7250","170","2.40","7000","7270","6950","287424","2048419050","116545308750","16075215"
"217480","에스디생명공학","KOSDAQ","중견기업부","4960","-20","-0.40","4935","4970","4900","52525","258950540","111178727360","22415066"
"121890","에스디시스템","KOSDAQ","투자주의환기종목(소속부없음)","739","0","0.00","0","0","0","0","0","7101198800","9609200"
"097780","에스맥","KOSDAQ","중견기업부","1560","20","1.30","1515","1585","1515","13446530","21006415985","407387139120","261145602"
"042110","에스씨디","KOSDAQ","우량기업부","1515","-10","-0.66","1495","1525","1490","272502","410615285","73219289460","48329564"
"298060","에스씨엠생명과학","KOSDAQ","기술성장기업부","36500","1050","2.96","34800","37850","34400","398062","14575127500","434732739000","11910486"
"065420","에스아이리소스","KOSDAQ","투자주의환기종목(소속부없음)","639","0","0.00","0","0","0","0","0","42391307925","66340075"
"270210","에스알바이오텍","KONEX","일반기업부","7090","-160","-2.21","6490","7260","6400","71","460900","5720268720","806808"
"103230","에스앤더블류","KOSDAQ","관리종목(소속부없음)","2505","0","0.00","0","0","0","0","0","18036000000","7200000"
"260970","에스앤디","KONEX","일반기업부","30050","-1050","-3.38","30050","30050","30050","1","30050","91244421000","3036420"
"900080","에스앤씨엔진그룹","KOSDAQ","투자주의환기종목(소속부없음)","197","0","0.00","0","0","0","0","0","24380639821","123759593"
"101490","에스앤에스텍","KOSDAQ","우량기업부","34750","650","1.91","33150","34750","33150","119951","4077183500","745437783250","21451447"
"095910","에스에너지","KOSDAQ","중견기업부","6130","0","0.00","5910","6190","5910","92234","560903040","90369575660","14742182"
"275630","에스에스알","KOSDAQ","벤처기업부","6340","210","3.43","6130","6360","6030","55270","344082710","37596440920","5930038"
"031330","에스에이엠티","KOSDAQ","우량기업부","2670","40","1.52","2610","2670","2595","426627","1125558175","266986828890","99995067"
"060540","에스에이티","KOSDAQ","중견기업부","2475","15","0.61","2460","2500","2450","222774","551905355","64679932350","26133306"
"158300","에스에이티이엔지","KONEX","일반기업부","10650","1330","14.27","0","0","0","0","0","35212467750","3306335"
"056190","에스에프에이","KOSDAQ","우량기업부","40750","-750","-1.81","40650","41200","40600","148875","6077799550","1463281970000","35908760"
"080000","에스엔유","KOSDAQ","우량기업부","4030","15","0.37","3960","4045","3955","151162","606523240","138321166100","34322870"
"086460","에스엔피제네틱스","KONEX","일반기업부","6300","500","8.62","5000","6300","5000","261","1306300","11490255000","1823850"
"005850","에스엘","KOSPI",,"24600","350","1.44","23650","24650","23600","193413","4691673900","1185800614200","48203277"
"246250","에스엘에스바이오","KONEX","일반기업부","10500","350","3.45","9900","10500","9850","4411","44583900","71931331500","6850603"
"041510","에스엠","KOSDAQ","우량기업부","30200","50","0.17","29850","30250","29850","211889","6373984000","708265530200","23452501"
"299670","에스엠비나","KONEX","일반기업부","2910","285","10.86","3000","3000","2910","14","41505","15859500000","5450000"
"007820","에스엠코어","KOSDAQ","벤처기업부","7260","-40","-0.55","7280","7280","7150","120244","867777930","145446447960","20033946"
"109610","에스와이","KOSDAQ","중견기업부","4035","-10","-0.25","4015","4095","4000","241666","976133325","189116745870","46869082"
"012750","에스원","KOSPI",,"81500","-600","-0.73","81800","81900","81300","60462","4930311600","3096933007000","37999178"
"306040","에스제이그룹","KOSDAQ","벤처기업부","22950","-350","-1.50","23050","23600","22700","101286","2332702400","226420752600","9865828"
"080440","에스제이케이","KOSDAQ","투자주의환기종목(소속부없음)","498","0","0.00","0","0","0","0","0","6636328080","13325960"
"217910","에스제이켐","KONEX","크라우드펀딩기업부","319","-10","-3.04","281","329","281","1671","471651","4143976518","12990522"
"224020","에스케이씨에스","KONEX","일반기업부","1060","131","14.10","899","1060","800","2483","2143300","3259500000","3075000"
"096630","에스코넥","KOSDAQ","우량기업부","2225","20","0.91","2170","2260","2150","1585059","3515341430","145216235900","65265724"
"069510","에스텍","KOSDAQ","우량기업부","10700","100","0.94","10550","10700","10500","6610","70255900","116737000000","10910000"
"041910","에스텍파마","KOSDAQ","벤처기업부","11200","100","0.90","11000","11250","10950","46901","519392150","133260545600","11898263"
"234300","에스트래픽","KOSDAQ","중견기업부","5720","90","1.60","5520","5750","5520","170144","961542060","119125635200","20826160"
"039440","에스티아이","KOSDAQ","우량기업부","19950","650","3.37","19100","20200","18850","396291","7804186050","315808500000","15830000"
"098660","에스티오","KOSDAQ","중견기업부","2970","320","12.08","2800","3435","2735","8390187","26677193630","37127898720","12500976"
"052020","에스티큐브","KOSDAQ","중견기업부","10400","250","2.46","10050","10500","9920","260899","2647960770","316004093600","30385009"
"237690","에스티팜","KOSDAQ","우량기업부","85500","-900","-1.04","85400","86200","84200","77669","6630961800","1595088000000","18656000"
"050760","에스폴리텍","KOSDAQ","중견기업부","5460","0","0.00","5370","5490","5300","32883","178699980","89187341880","16334678"
"288620","에스퓨얼셀","KOSDAQ","벤처기업부","33300","-500","-1.48","33050","33500","33050","40448","1345823500","228914722800","6874316"
"317830","에스피시스템스","KOSDAQ","벤처기업부","6940","160","2.36","6650","6960","6650","34053","232634710","56531158000","8145700"
"058610","에스피지","KOSDAQ","우량기업부","9110","-160","-1.73","9090","9260","9060","173677","1584931940","193743208120","21267092"
"043340","에쎈테크","KOSDAQ","중견기업부","1280","25","1.99","1250","1280","1240","322018","408294225","92160000000","72000000"
"023960","에쓰씨엔지니어링","KOSPI",,"4700","255","5.74","4490","4990","4460","1830957","8721058055","135278158900","28782587"
"298690","에어부산","KOSPI",,"3905","-75","-1.88","3890","3960","3860","767500","3003120255","320483350000","82070000"
"054630","에이디칩스","KOSDAQ","벤처기업부","1600","-10","-0.62","1560","1675","1555","10501634","17075868340","84815137600","53009461"
"200710","에이디테크놀로지","KOSDAQ","우량기업부","25550","-200","-0.78","25150","25600","25000","82547","2090258900","339640774550","13293181"
"096690","에이루트","KOSDAQ","벤처기업부","6690","40","0.60","6600","6910","6550","210128","1411394090","85985633400","12852860"
"140910","에이리츠","KOSPI",,"7490","-40","-0.53","7500","7530","7470","6411","48085630","28407884750","3792775"
"078520","에이블씨엔씨","KOSPI",,"7730","-90","-1.15","7750","7850","7680","77237","597905330","208968638070","27033459"
"298380","에이비엘바이오","KOSDAQ","기술성장기업부","22050","50","0.23","21500","22400","21400","188677","4130971750","1029832020000","46704400"
"203400","에이비온","KONEX","일반기업부","8900","-220","-2.41","9120","9180","8800","15181","135705990","111570934000","12536060"
"195990","에이비프로바이오","KOSDAQ","중견기업부","871","-5","-0.57","870","893","861","4055460","3558106852","219030007664","251469584"
"003800","에이스침대","KOSDAQ","우량기업부","42600","200","0.47","42350","42650","42000","2034","86192650","472434000000","11090000"
"322190","에이스캠퍼","KONEX","일반기업부","1235","85","7.39","1295","1295","1235","102","126030","9268918295","7505197"
"088800","에이스테크","KOSDAQ","중견기업부","22450","350","1.58","22050","22450","21750","439621","9787204700","919505483600","40957928"
"241840","에이스토리","KOSDAQ","중견기업부","43050","0","0.00","42100","44200","41700","144239","6261211700","403565337000","9374340"
"138360","에이씨티","KOSDAQ","관리종목(소속부없음)","4480","0","0.00","0","0","0","0","0","155061688320","34611984"
"039230","에이아이비트","KOSDAQ","투자주의환기종목(소속부없음)","181","0","0.00","0","0","0","0","0","19975625713","110362573"
"312610","에이에프더블류","KOSDAQ","중견기업부","9420","-180","-1.88","9480","9530","9350","171322","1620354610","190819884960","20256888"
"015260","에이엔피","KOSPI",,"1390","-30","-2.11","1420","1420","1360","322072","444157535","30338708510","21826409"
"234070","에이원알폼","KONEX","일반기업부","17600","0","0.00","0","0","0","0","0","62857361600","3571441"
"102210","에이치디","KOSDAQ","관리종목(소속부없음)","1100","0","0.00","0","0","0","0","0","81066045500","73696405"
"072990","에이치시티","KOSDAQ","벤처기업부","13600","100","0.74","13300","13650","13150","17748","239008950","94215360000","6927600"
"044990","에이치엔에스하이텍","KONEX","일반기업부","12900","1050","8.86","11850","13000","11850","22364","281248850","96892725600","7511064"
"176440","에이치엔티","KOSDAQ","투자주의환기종목(소속부없음)","1920","0","0.00","0","0","0","0","0","164619542400","85739345"
"028300","에이치엘비","KOSDAQ","중견기업부","44200","-1200","-2.64","44200","47250","43900","960389","43314256400","2347142522400","53102772"
"067630","에이치엘비생명과학","KOSDAQ","중견기업부","15100","550","3.78","14250","15550","13900","1861204","27692732850","711065840300","47090453"
"047920","에이치엘비제약","KOSDAQ","기술성장기업부","15600","-100","-0.64","15350","15950","15200","476999","7434612200","348782007600","22357821"
"043220","에이치엘비파워","KOSDAQ","중견기업부","1095","-25","-2.23","1090","1120","1070","1208424","1321475100","99771337815","91115377"
"239610","에이치엘사이언스","KOSDAQ","우량기업부","42650","-200","-0.47","42500","42650","42050","10417","440893350","219312612200","5142148"
"353070","에이치엠씨제4호스팩","KOSDAQ","SPAC(소속부없음)","2085","15","0.72","2070","2085","2070","4494","9302790","8986350000","4310000"
