Date,price,high_yield,dollar_index,krw,tnx,organization,foreigner,china,america,wti
2017-06-19,136000.0,3.7,97.529999,1131.140015,2.19,4837.0,89279.0,3144.37,2453.5,44.2
2017-06-20,134000.0,3.77,97.75,1135.72998,2.153,-571447.0,464809.0,3140.01,2437.0,43.23
2017-06-21,132000.0,3.85,97.559998,1140.849976,2.155,-195023.0,-214358.0,3156.21,2435.6,42.53
2017-06-22,137500.0,3.87,97.540001,1142.5,2.153,124263.0,118869.0,3147.45,2434.5,42.74
2017-06-23,139000.0,3.86,97.300003,1139.050049,2.144,144158.0,145832.0,3157.87,2438.3,43.01
2017-06-26,141500.0,3.83,97.43,1133.449951,2.137,-99148.0,32131.0,3185.44,2439.1,43.38
2017-06-27,146000.0,3.77,96.470001,1133.079956,2.198,-311497.0,36819.0,3191.2,2419.4,44.24
2017-06-28,144500.0,3.77,96.050003,1139.959961,2.221,19484.0,-222355.0,3173.2,2440.7,44.74
2017-06-29,148500.0,3.76,95.629997,1137.699951,2.267,44478.0,95260.0,3188.06,2419.7,44.93
2017-06-30,148000.0,3.77,95.660004,1146.140015,2.302,-109796.0,-64877.0,3192.43,2423.4,46.04
2017-07-03,144500.0,3.72,95.660004,1144.810059,2.302,-59949.0,76274.0,3195.91,2429.0,47.07
2017-07-04,144000.0,3.72,95.660004,1149.579956,2.302,135916.0,-229788.0,3182.8,2423.8,47.13
2017-07-05,145500.0,3.73,96.290001,1149.199951,2.334,-27978.0,-41481.0,3207.13,2432.5,45.13
2017-07-06,145000.0,3.78,95.82,1152.849976,2.37,-390221.0,213531.0,3212.44,2409.8,45.52
2017-07-07,145000.0,3.83,96.010002,1156.369995,2.393,48073.0,268372.0,3217.96,2425.2,44.23
2017-07-10,145500.0,3.83,96.050003,1153.810059,2.371,97609.0,-62548.0,3212.63,2427.4,44.4
2017-07-11,145500.0,3.85,95.739998,1153.810059,2.362,6854.0,98036.0,3203.04,2425.5,45.04
2017-07-12,142500.0,3.81,95.790001,1147.969971,2.327,-256648.0,377923.0,3197.54,2443.3,45.49
2017-07-13,144500.0,3.77,95.730003,1137.119995,2.348,-132334.0,277903.0,3218.16,2447.8,46.08
2017-07-14,140000.0,3.73,95.110001,1136.630005,2.319,20795.0,192169.0,3222.42,2459.3,46.54
2017-07-17,142000.0,3.69,95.129997,1127.51001,2.309,132674.0,-45212.0,3176.46,2459.1,46.02
2017-07-18,142500.0,3.69,94.660004,1127.660034,2.263,113783.0,-217450.0,3187.57,2460.6,46.4
2017-07-19,141500.0,3.64,94.800003,1124.27002,2.268,136722.0,-104742.0,3230.98,2473.8,47.12
2017-07-20,141500.0,3.61,94.269997,1123.5,2.266,94295.0,57356.0,3244.86,2473.4,46.79
2017-07-21,143500.0,3.64,93.940002,1120.560059,2.232,-72129.0,283081.0,3237.98,2472.5,45.77
2017-07-24,143500.0,3.63,93.980003,1116.109985,2.254,120016.0,-182797.0,3250.6,2469.9,46.34
2017-07-25,142000.0,3.55,94.050003,1113.900024,2.326,258227.0,-359432.0,3243.69,2477.1,47.89
2017-07-26,139000.0,3.56,93.66999799999999,1119.23999,2.282,447385.0,-357984.0,3247.67,2477.8,48.75
2017-07-27,141000.0,3.55,93.860001,1111.849976,2.31,373005.0,-217109.0,3249.78,2475.4,49.04
2017-07-28,138500.0,3.59,93.260002,1115.51001,2.289,438901.0,-564353.0,3253.24,2472.1,49.71
2017-07-31,139000.0,3.61,92.860001,1124.050049,2.292,492364.0,-255593.0,3273.03,2470.3,50.17
2017-08-01,139500.0,3.6,93.029999,1118.72998,2.251,201182.0,-34448.0,3292.64,2476.4,49.16
2017-08-02,140500.0,3.59,92.83000200000001,1120.369995,2.262,-164599.0,128734.0,3285.06,2477.6,49.59
2017-08-03,138000.0,3.63,92.809998,1122.099976,2.228,-52183.0,-400038.0,3272.93,2472.2,49.03
2017-08-04,140000.0,3.63,93.540001,1127.25,2.267,229427.0,-172822.0,3262.08,2476.8,49.58
2017-08-07,140000.0,3.64,93.43,1127.199951,2.257,-99794.0,119120.0,3279.46,2480.9,49.39
2017-08-08,138500.0,3.64,93.639999,1125.349976,2.283,-151740.0,86884.0,3281.87,2474.9,49.17
2017-08-09,134500.0,3.81,93.519997,1126.069946,2.241,276000.0,-252533.0,3275.57,2474.0,49.56
2017-08-10,133000.0,3.92,93.400002,1138.22998,2.212,430350.0,-226551.0,3261.75,2438.2,48.59
2017-08-11,132000.0,4,93.07,1143.52002,2.189,593263.0,-595799.0,3208.54,2441.3,48.82
2017-08-14,132500.0,3.89,93.459999,1141.459961,2.219,370950.0,-264929.0,3237.36,2465.8,47.59
2017-08-16,134500.0,3.88,93.489998,1135.180054,2.226,-56211.0,-104132.0,3246.45,2468.1,46.78
2017-08-17,134500.0,3.93,93.620003,1134.800049,2.199,-204062.0,167546.0,3268.43,2430.0,47.09
2017-08-18,133500.0,3.98,93.43,1140.47998,2.194,-99586.0,-90.0,3268.72,2425.6,48.51
2017-08-21,133000.0,4,93.099998,1139.060059,2.18,-75455.0,-19900.0,3286.91,2428.4,47.37
2017-08-22,131500.0,3.93,93.550003,1137.930054,2.215,97613.0,64974.0,3290.23,2452.5,47.64
2017-08-23,134500.0,3.95,93.150002,1131.160034,2.171,-210493.0,105468.0,3287.7,2444.0,48.41
2017-08-24,135500.0,3.91,93.279999,1125.449951,2.194,150873.0,12614.0,3271.51,2439.0,47.43
2017-08-25,133500.0,3.89,92.739998,1127.280029,2.169,176754.0,-23299.0,3331.52,2443.1,47.87
2017-08-28,129000.0,3.88,92.209999,1120.800049,2.159,84957.0,-63344.0,3362.65,2444.2,46.57
2017-08-29,130000.0,3.9,92.349998,1118.01001,2.136,26584.0,-265123.0,3365.23,2446.3,46.44
2017-08-30,130000.0,3.86,92.879997,1124.140015,2.143,195181.0,-69235.0,3363.63,2457.6,45.96
2017-08-31,129000.0,3.85,92.66999799999999,1123.329956,2.121,-68537.0,-116334.0,3360.81,2471.6,47.23
2017-09-01,129500.0,3.82,92.809998,1123.540039,2.157,-195142.0,80402.0,3367.12,2476.6,47.29
2017-09-04,127000.0,3.82,92.809998,1118.949951,2.157,312062.0,-8086.0,3379.58,2469.6,47.41
2017-09-05,125500.0,3.91,92.309998,1132.130005,2.07,255527.0,-217887.0,3384.32,2457.9,48.66
2017-09-06,126000.0,3.84,92.290001,1131.650024,2.108,189166.0,-321569.0,3385.39,2465.5,49.16
2017-09-07,126500.0,3.88,91.529999,1131.52002,2.061,202738.0,18966.0,3365.5,2465.1,49.09
2017-09-08,128000.0,3.92,91.33000200000001,1127.030029,2.061,-16279.0,-40361.0,3365.24,2461.4,47.48
2017-09-11,129000.0,3.85,91.860001,1132.869995,2.125,482597.0,-221697.0,3376.42,2488.1,48.07
2017-09-12,129000.0,3.81,91.910004,1129.430054,2.171,195071.0,-231707.0,3379.49,2496.5,48.23
2017-09-13,127000.0,3.78,92.519997,1127.599976,2.195,72718.0,-12466.0,3384.15,2498.4,49.3
2017-09-14,127500.0,3.74,92.120003,1130.130005,2.197,32227.0,597.0,3371.43,2495.6,49.89
2017-09-15,127500.0,3.73,91.870003,1133.180054,2.202,108042.0,-82315.0,3353.62,2500.2,49.89
2017-09-18,136500.0,3.68,92.050003,1133.300049,2.229,-32738.0,228810.0,3362.86,2503.9,49.91
2017-09-19,135000.0,3.66,91.790001,1128.819946,2.243,-15923.0,-151022.0,3356.84,2506.6,49.48
2017-09-20,134000.0,3.6,92.510002,1130.359985,2.277,70535.0,-197010.0,3366.0,2508.2,50.41
2017-09-21,132500.0,3.62,92.260002,1131.180054,2.278,-193322.0,94966.0,3357.81,2500.6,50.55
2017-09-22,132000.0,3.64,92.16999799999999,1130.349976,2.262,-114209.0,13231.0,3352.53,2502.2,50.66
2017-09-25,134000.0,3.66,92.650002,1132.109985,2.22,-28258.0,-47725.0,3341.55,2496.7,52.22
2017-09-26,135500.0,3.62,92.970001,1133.819946,2.229,535747.0,-393982.0,3343.58,2496.8,51.88
2017-09-27,135500.0,3.57,93.360001,1136.719971,2.309,60381.0,-289052.0,3345.27,2507.0,52.14
2017-09-28,134000.0,3.57,93.089996,1145.280029,2.309,-31316.0,-139348.0,3339.64,2510.1,51.56
2017-09-29,135000.0,3.54,93.08000200000001,1145.939941,2.326,79699.0,29931.0,3348.94,2519.4,51.67
2017-10-10,138000.0,3.52,93.290001,1142.819946,2.345,-506077.0,825702.0,3382.99,2550.6,50.92
2017-10-11,142000.0,3.52,92.959999,1133.859985,2.345,-523623.0,716630.0,3388.28,2555.2,51.3
2017-10-12,143000.0,3.56,93.120003,1131.48999,2.323,-227955.0,262708.0,3386.1,2550.9,50.6
2017-10-13,147000.0,3.60,93.089996,1132.060059,2.28,106106.0,-40285.0,3390.52,2553.2,51.45
2017-10-16,148500.0,3.53,93.279999,1126.300049,2.307,45354.0,-24809.0,3378.47,2557.6,51.87
2017-10-17,148500.0,3.50,93.489998,1127.079956,2.298,-129465.0,-54469.0,3372.04,2559.4,51.88
2017-10-18,146500.0,3.46,93.360001,1129.939941,2.339,-50625.0,-33998.0,3381.79,2561.3,52.04
2017-10-19,145500.0,3.48,93.269997,1131.400024,2.321,-20262.0,-7985.0,3370.17,2562.1,51.29
2017-10-20,146000.0,3.42,93.699997,1127.890015,2.381,-157272.0,157281.0,3378.65,2575.2,51.47
2017-10-23,143500.0,3.40,93.940002,1133.76001,2.376,-622985.0,313798.0,3380.7,2565.0,51.9
2017-10-24,144500.0,3.38,93.959999,1129.02002,2.406,31760.0,-107940.0,3388.25,2569.1,52.47
2017-10-25,146500.0,3.42,93.709999,1129.72998,2.444,-178840.0,103750.0,3396.9,2557.1,52.18
2017-10-26,146000.0,3.41,94.610001,1126.469971,2.452,61195.0,-39077.0,3407.57,2560.4,52.64
2017-10-27,144500.0,3.44,94.91999799999999,1128.48999,2.428,-81806.0,93489.0,3416.81,2581.1,53.9
2017-10-30,143500.0,3.49,94.489998,1125.459961,2.37,-524144.0,242930.0,3390.34,2572.8,54.15
2017-10-31,148000.0,3.51,94.550003,1123.449951,2.376,-376339.0,416633.0,3393.34,2575.3,54.38
2017-11-01,149500.0,3.48,94.82,1117.72998,2.376,-47452.0,229960.0,3395.91,2579.4,54.3
2017-11-02,147500.0,3.52,94.690002,1109.949951,2.347,-117466.0,-89996.0,3383.31,2579.9,54.54
2017-11-03,148000.0,3.52,94.940002,1111.709961,2.343,270843.0,-151869.0,3371.74,2587.8,55.64
2017-11-06,145000.0,3.55,94.720001,1114.800049,2.32,-355361.0,101413.0,3388.17,2591.1,57.35
2017-11-07,145000.0,3.57,94.910004,1113.75,2.307,-98677.0,238288.0,3413.57,2590.6,57.2
2017-11-08,144500.0,3.67,94.870003,1112.52002,2.325,117331.0,-117411.0,3415.46,2594.4,56.81
2017-11-09,146000.0,3.79,94.440002,1113.109985,2.331,-176052.0,-126188.0,3427.79,2584.6,57.17
2017-11-10,145000.0,3.76,94.389999,1116.849976,2.4,35141.0,-236588.0,3432.67,2582.3,56.74
2017-11-13,140500.0,3.77,94.489998,1118.310059,2.4,-261598.0,-82254.0,3447.84,2584.8,56.76
2017-11-14,140000.0,3.84,93.83000200000001,1119.459961,2.381,150275.0,-110330.0,3429.55,2578.9,55.7
2017-11-15,138500.0,3.97,93.809998,1115.77002,2.335,18917.0,-53978.0,3402.52,2564.6,55.33
2017-11-16,140500.0,3.79,93.93,1115.77002,2.361,-219338.0,271984.0,3399.25,2585.6,55.14
2017-11-17,140500.0,3.76,93.660004,1096.390015,2.354,-396413.0,481008.0,3382.91,2578.9,56.55
2017-11-20,138500.0,3.70,94.08000200000001,1092.560059,2.372,-255706.0,131438.0,3392.4,2582.1,56.09
2017-11-21,139000.0,3.66,93.949997,1096.0,2.363,73630.0,392702.0,3410.5,2599.0,56.83
2017-11-22,139500.0,3.70,93.220001,1091.26001,2.322,125098.0,-83319.0,3430.46,2597.1,58.02
2017-11-23,138500.0,3.70,93.220001,1085.310059,2.322,108082.0,-112707.0,3351.92,2595.0,58.38
2017-11-24,138500.0,3.67,93.220001,1082.589966,2.322,250813.0,-223929.0,3353.82,2602.4,58.95
2017-11-27,134500.0,3.66,92.900002,1084.949951,2.328,-83245.0,-459781.0,3322.23,2601.4,58.11
2017-11-28,134500.0,3.67,93.260002,1090.060059,2.338,235060.0,-209009.0,3333.66,2627.0,57.99
2017-11-29,134500.0,3.64,93.260002,1083.449951,2.376,214128.0,-162478.0,3337.86,2626.1,57.3
2017-11-30,132000.0,3.61,93.010002,1080.660034,2.417,362550.0,-607380.0,3317.19,2647.6,57.4
2017-12-01,133000.0,3.63,92.900002,1087.22998,2.362,82666.0,-195754.0,3317.62,2642.2,58.36
2017-12-04,135500.0,3.58,93.190002,1082.51001,2.379,78595.0,142009.0,3309.62,2639.4,57.47
2017-12-05,135000.0,3.57,93.379997,1085.22998,2.356,296305.0,6514.0,3303.68,2629.6,57.62
2017-12-06,133500.0,3.63,93.610001,1085.22998,2.33,50900.0,-382561.0,3293.96,2629.3,55.96
2017-12-07,133000.0,3.63,93.800003,1092.569946,2.376,516341.0,-379351.0,3272.05,2637.0,56.69
2017-12-08,132000.0,3.63,93.900002,1092.439941,2.383,87728.0,-165667.0,3289.99,2651.5,57.36
2017-12-11,132000.0,3.61,93.870003,1091.819946,2.385,272091.0,-217466.0,3322.2,2660.0,57.99
2017-12-12,131500.0,3.58,94.099998,1087.829956,2.403,272621.0,-475804.0,3280.81,2664.1,57.14
2017-12-13,132000.0,3.64,93.43,1091.26001,2.349,779036.0,-317450.0,3303.04,2662.9,56.6
2017-12-14,131000.0,3.63,93.489998,1084.180054,2.346,-19363.0,382566.0,3292.44,2652.0,57.04
2017-12-15,130500.0,3.64,93.93,1087.819946,2.355,755245.0,-547514.0,3266.14,2675.8,57.3
2017-12-18,130000.0,3.64,93.699997,1089.030029,2.392,265927.0,-177873.0,3267.92,2690.2,57.16
2017-12-19,130500.0,3.60,93.470001,1085.380005,2.463,250451.0,63355.0,3296.54,2681.5,57.46
2017-12-20,130500.0,3.58,93.349998,1084.199951,2.497,665386.0,-382817.0,3287.61,2679.3,58.09
2017-12-21,127000.0,3.57,93.279999,1079.959961,2.481,245051.0,-348317.0,3300.06,2684.6,58.36
2017-12-22,123000.0,3.56,93.349998,1080.209961,2.485,700615.0,-194137.0,3297.06,2683.3,58.47
2017-12-26,122000.0,3.57,93.260002,1076.359985,2.467,869147.0,3062.0,3306.12,2680.5,59.97
2017-12-27,125000.0,3.59,93.029999,1075.040039,2.414,-321563.0,-99942.0,3275.78,2682.6,59.64
2017-12-28,126000.0,3.55,92.599998,1073.550049,2.432,47047.0,205217.0,3296.38,2687.5,59.84
2018-01-02,127500.0,3.55,91.849998,1065.219971,2.465,-480847.0,492365.0,3348.33,2695.8,60.37
2018-01-03,126500.0,3.48,92.160004,1062.540039,2.447,-418759.0,443352.0,3369.11,2713.1,61.63
2018-01-04,128000.0,3.40,91.849998,1063.939941,2.453,-330293.0,254461.0,3385.71,2724.0,62.01
2018-01-05,130000.0,3.36,91.949997,1061.079956,2.476,251547.0,162620.0,3391.75,2743.1,61.44
2018-01-08,131000.0,3.35,92.33000200000001,1060.5,2.48,-78801.0,396240.0,3409.48,2747.7,61.73
2018-01-09,136000.0,3.33,92.529999,1067.689941,2.546,242224.0,49714.0,3413.9,2751.3,62.96
2018-01-10,133500.0,3.42,92.33000200000001,1071.73999,2.55,57528.0,-230704.0,3421.83,2748.2,63.57
2018-01-11,132500.0,3.40,91.849998,1069.670044,2.531,-549631.0,190757.0,3425.34,2767.6,63.8
2018-01-12,134000.0,3.37,90.970001,1065.140015,2.552,42559.0,2509.0,3428.94,2786.2,64.3
2018-01-15,134500.0,3.35,90.970001,1055.800049,2.552,-170529.0,160631.0,3410.49,2793.8,64.73
2018-01-16,135500.0,3.34,90.389999,1061.819946,2.544,-27391.0,294867.0,3436.59,2776.4,63.73
2018-01-17,135000.0,3.34,90.540001,1062.459961,2.578,-353826.0,76316.0,3444.67,2802.6,63.97
2018-01-18,136500.0,3.35,90.5,1066.560059,2.611,-280451.0,162582.0,3474.75,2798.0,63.95
2018-01-19,135500.0,3.35,90.57,1069.689941,2.637,7905.0,-75945.0,3487.86,2810.3,63.37
2018-01-22,134000.0,3.32,90.400002,1066.359985,2.665,-101809.0,-171399.0,3501.36,2833.0,63.49
2018-01-23,135000.0,3.31,90.120003,1068.810059,2.624,272404.0,325720.0,3546.5,2839.1,64.47
2018-01-24,135500.0,3.28,89.209999,1072.76001,2.654,197072.0,-4776.0,3559.47,2837.5,65.61
2018-01-25,136500.0,3.28,89.389999,1064.400024,2.621,245584.0,403847.0,3548.31,2839.3,65.51
2018-01-26,136500.0,3.23,89.07,1064.890015,2.662,128109.0,194329.0,3558.13,2872.9,66.14
2018-01-29,142000.0,3.26,89.309998,1063.130005,2.699,321635.0,388132.0,3523.0,2853.5,65.56
2018-01-30,138500.0,3.33,89.190002,1069.790039,2.726,-164293.0,-126847.0,3488.01,2822.4,64.5
2018-01-31,142000.0,3.29,89.129997,1072.540039,2.72,-106462.0,-688122.0,3480.83,2823.8,64.73
2018-02-01,141500.0,3.29,88.66999799999999,1069.02002,2.773,-52507.0,-269174.0,3446.98,2822.0,65.8
2018-02-02,140000.0,3.36,89.199997,1071.180054,2.854,-378097.0,-454462.0,3462.08,2762.1,65.45
2018-02-05,143000.0,3.48,89.550003,1090.01001,2.794,-62880.0,-548001.0,3487.5,2648.9,64.15
2018-02-06,138500.0,3.60,89.589996,1093.300049,2.768,-7203.0,-257736.0,3370.65,2695.1,63.39
2018-02-07,133000.0,3.46,90.260002,1079.26001,2.844,-750507.0,-295338.0,3309.26,2681.7,61.79
2018-02-08,132500.0,3.59,90.230003,1089.420044,2.851,-410769.0,98721.0,3262.05,2581.0,61.15
2018-02-09,127500.0,3.82,90.440002,1095.859985,2.829,-44877.0,-387818.0,3129.85,2619.6,59.2
2018-02-12,128000.0,3.71,90.209999,1083.170044,2.857,-24043.0,-88245.0,3154.13,2656.0,59.29
2018-02-13,132000.0,3.78,89.699997,1082.609985,2.84,-322875.0,432059.0,3184.96,2662.9,59.19
2018-02-14,133000.0,3.69,89.120003,1083.77002,2.913,141919.0,111711.0,3199.16,2698.6,60.6
2018-02-19,132000.0,3.50,89.120003,1065.630005,2.913,55130.0,29056.0,3199.16,2730.8,62.38
2018-02-20,131000.0,3.48,89.720001,1066.709961,2.893,-335750.0,24136.0,3199.16,2716.3,61.9
2018-02-21,131000.0,3.46,90.08000200000001,1072.540039,2.943,119484.0,-90912.0,3199.16,2701.3,61.68
2018-02-22,130000.0,3.53,89.75,1074.859985,2.917,-159094.0,-81932.0,3268.56,2704.0,62.77
2018-02-23,134000.0,3.58,89.879997,1080.079956,2.871,378299.0,192709.0,3289.02,2747.3,63.55
2018-02-26,131500.0,3.50,89.82,1075.0,2.859,315337.0,-165157.0,3329.57,2779.6,63.91
2018-02-27,129000.0,3.47,90.360001,1069.699951,2.908,180645.0,5740.0,3292.07,2744.3,63.01
2018-02-28,128500.0,3.47,90.610001,1079.390015,2.868,-321574.0,138804.0,3259.41,2713.8,61.64
2018-03-02,128000.0,3.65,89.940002,1081.949951,2.857,-327646.0,-228628.0,3254.53,2691.3,61.25
2018-03-05,127000.0,3.59,90.08000200000001,1079.209961,2.881,-256174.0,-97914.0,3256.93,2720.9,62.57
2018-03-06,129000.0,3.53,89.620003,1076.660034,2.877,209752.0,15981.0,3289.64,2728.1,62.6
2018-03-07,128500.0,3.56,89.639999,1063.160034,2.883,-159501.0,-261600.0,3271.67,2726.8,61.15
2018-03-08,129500.0,3.56,90.120003,1066.150024,2.866,600801.0,-143881.0,3288.41,2739.0,60.12
2018-03-09,131500.0,3.53,90.089996,1073.459961,2.894,339367.0,206376.0,3307.17,2786.6,62.04
2018-03-12,133000.0,3.55,89.900002,1064.050049,2.87,144251.0,202334.0,3326.7,2783.0,61.36
2018-03-13,133500.0,3.58,89.660004,1063.859985,2.848,-237360.0,572344.0,3310.24,2765.3,60.71
2018-03-14,133000.0,3.62,89.699997,1066.400024,2.817,-21266.0,-258304.0,3291.38,2749.5,60.96
2018-03-15,131500.0,3.62,90.139999,1062.550049,2.826,35777.0,-26766.0,3291.11,2747.3,61.19
2018-03-16,134000.0,3.60,90.230003,1068.75,2.848,-42054.0,171348.0,3269.88,2752.0,62.34
2018-03-19,133000.0,3.65,89.900002,1070.209961,2.845,-93889.0,-85396.0,3279.25,2712.9,62.06
2018-03-20,134000.0,3.62,90.370003,1072.160034,2.879,122159.0,-123124.0,3290.64,2716.9,63.4
2018-03-21,133500.0,3.60,89.779999,1070.550049,2.907,124688.0,-66615.0,3280.95,2711.9,65.17
2018-03-22,132000.0,3.70,89.860001,1063.959961,2.832,6853.0,225091.0,3263.48,2643.7,64.3
2018-03-23,129000.0,3.74,89.440002,1079.900024,2.83,-835409.0,-168597.0,3152.76,2588.3,65.88
2018-03-26,129000.0,3.73,89.029999,1082.530029,2.843,-108724.0,30834.0,3133.72,2658.6,65.55
2018-03-27,131500.0,3.75,89.370003,1074.300049,2.786,47552.0,44292.0,3166.65,2612.6,65.25
2018-03-28,131500.0,3.77,90.059998,1074.119995,2.775,-150304.0,-239645.0,3122.29,2605.0,64.38
2018-03-29,137000.0,3.79,90.150002,1063.410034,2.741,144483.0,-325242.0,3160.53,2640.9,64.94
2018-03-30,140000.0,3.79,90.150002,1062.0,2.741,362605.0,-197757.0,3168.9,2640.9,64.94
2018-04-02,140500.0,3.77,90.050003,1060.98999,2.732,-30871.0,-23089.0,3163.18,2581.9,63.01
2018-04-03,139500.0,3.71,90.199997,1056.160034,2.784,-133065.0,-3369.0,3136.63,2614.4,63.51
2018-04-04,136000.0,3.71,90.139999,1053.72998,2.788,-457324.0,-163663.0,3131.11,2644.7,63.37
2018-04-05,137500.0,3.59,90.459999,1057.430054,2.832,146496.0,221785.0,3131.11,2662.8,63.54
2018-04-06,139500.0,3.64,90.110001,1061.640015,2.775,2275.0,-236176.0,3131.11,2604.5,62.06
2018-04-09,138500.0,3.61,89.839996,1070.459961,2.786,151279.0,-40868.0,3138.29,2613.2,63.42
2018-04-10,144000.0,3.52,89.589996,1068.77002,2.797,102587.0,-111051.0,3190.32,2656.9,65.51
2018-04-11,139500.0,3.50,89.57,1063.380005,2.79,-102440.0,452284.0,3208.08,2642.2,66.82
2018-04-12,138500.0,3.42,89.75,1065.75,2.834,-76562.0,166483.0,3180.16,2664.0,67.07
2018-04-13,138500.0,3.38,89.800003,1069.97998,2.829,9776.0,50481.0,3159.05,2656.3,67.39
2018-04-16,140000.0,3.33,89.43,1070.660034,2.832,8871.0,-44881.0,3110.65,2677.8,66.22
2018-04-17,139000.0,3.29,89.519997,1069.52002,2.814,59652.0,-299466.0,3066.8,2706.4,66.52
2018-04-18,140500.0,3.24,89.620003,1066.089966,2.867,113666.0,341812.0,3091.4,2708.6,68.47
2018-04-19,139000.0,3.33,89.940002,1064.069946,2.914,-247848.0,170767.0,3117.38,2693.1,68.29
2018-04-20,136500.0,3.33,90.32,1066.23999,2.951,144875.0,-481112.0,3071.54,2670.1,68.38
2018-04-23,136000.0,3.36,90.940002,1071.410034,2.973,-22872.0,-302832.0,3068.01,2670.3,68.64
2018-04-24,136000.0,3.41,90.769997,1080.180054,2.983,170928.0,-468233.0,3128.93,2634.6,67.7
2018-04-25,135000.0,3.47,91.16999799999999,1076.75,3.024,-25606.0,-765928.0,3117.97,2639.4,68.05
2018-04-26,139500.0,3.43,91.559998,1081.170044,2.99,-91550.0,164669.0,3075.03,2666.9,68.19
2018-04-27,140500.0,3.44,91.540001,1076.790039,2.957,-376555.0,184553.0,3082.23,2669.9,68.1
2018-04-30,140000.0,3.46,91.839996,1067.599976,2.936,-66251.0,296532.0,3082.23,2648.1,68.57
2018-05-02,132000.0,3.45,92.510002,1072.52002,2.964,-299659.0,1872.0,3081.18,2635.7,67.93
2018-05-03,132500.0,3.50,92.410004,1078.810059,2.946,-38057.0,-294339.0,3100.86,2629.7,68.43
2018-05-04,128500.0,3.49,92.57,1074.119995,2.944,-787168.0,976.0,3091.03,2663.4,69.72
2018-05-08,127500.0,3.46,93.120003,1078.390015,2.969,-187455.0,5223.0,3161.5,2671.9,69.06
2018-05-09,129000.0,3.43,93.040001,1077.560059,3.004,228180.0,-229238.0,3159.15,2697.8,71.14
2018-05-10,127000.0,3.41,92.650002,1077.97998,2.971,90904.0,-39557.0,3174.41,2723.1,71.36
2018-05-11,129500.0,3.40,92.540001,1064.369995,2.971,159348.0,256514.0,3163.26,2727.7,70.7
2018-05-14,127500.0,3.37,92.589996,1065.949951,2.995,159218.0,-92058.0,3174.03,2730.1,70.96
2018-05-15,128500.0,3.36,93.220001,1069.160034,3.08,-216860.0,-231936.0,3192.12,2711.4,71.31
2018-05-16,130500.0,3.37,93.389999,1078.859985,3.095,245685.0,13992.0,3169.57,2722.5,71.49
2018-05-17,129000.0,3.36,93.470001,1076.48999,3.109,92307.0,-275079.0,3154.28,2720.1,71.49
2018-05-18,129500.0,3.41,93.639999,1080.910034,3.067,154823.0,-32672.0,3193.3,2713.0,71.28
2018-05-21,130000.0,3.40,93.68,1080.51001,3.065,52583.0,-74965.0,3213.84,2733.0,72.24
2018-05-23,130000.0,3.48,94.010002,1074.199951,3.003,-254922.0,300805.0,3168.96,2733.3,71.84
2018-05-24,129000.0,3.49,93.779999,1074.790039,2.981,-210454.0,54730.0,3154.65,2727.8,70.71
2018-05-25,129500.0,3.53,94.190002,1079.22998,2.931,108810.0,390444.0,3141.3,2721.3,67.88
2018-05-28,130500.0,3.53,94.190002,1073.650024,2.931,-78874.0,-156337.0,3135.08,2722.0,67.05
2018-05-29,128500.0,3.75,94.83000200000001,1073.170044,2.768,-127364.0,-231057.0,3120.46,2689.9,66.73
2018-05-30,125000.0,3.64,94.150002,1083.930054,2.842,-526227.0,-754807.0,3041.44,2724.0,68.21
2018-05-31,125500.0,3.63,93.989998,1075.030029,2.822,-1131391.0,857384.0,3095.47,2705.3,67.04
2018-06-01,125000.0,3.55,94.190002,1079.949951,2.895,-49782.0,210605.0,3075.14,2734.6,65.81
2018-06-04,124000.0,3.49,94.019997,1070.359985,2.937,120937.0,-11674.0,3091.19,2746.9,64.75
2018-06-05,123500.0,3.50,93.889999,1070.530029,2.919,-13950.0,-73849.0,3114.21,2748.8,65.52
2018-06-07,123500.0,3.44,93.400002,1065.150024,2.933,272569.0,136604.0,3109.5,2770.4,65.95
2018-06-08,124000.0,3.45,93.550003,1071.329956,2.937,-646670.0,78843.0,3067.15,2779.0,65.74
2018-06-11,125500.0,3.39,93.58000200000001,1072.650024,2.957,308326.0,-10326.0,3052.78,2782.0,66.1
2018-06-12,126500.0,3.38,93.800003,1076.380005,2.957,132150.0,-124813.0,3079.8,2786.9,66.36
2018-06-14,122500.0,3.31,94.769997,1084.699951,2.946,-163093.0,-479935.0,3044.16,2782.5,66.89
2018-06-15,122000.0,3.33,94.790001,1090.77002,2.924,226115.0,-569705.0,3021.9,2779.7,65.06
2018-06-18,119500.0,3.34,94.75,1103.819946,2.926,356436.0,-308116.0,3021.9,2773.8,65.85
2018-06-19,116500.0,3.40,95.089996,1104.160034,2.893,-31446.0,-216238.0,2907.82,2762.6,65.07
2018-06-20,118000.0,3.34,95.059998,1111.119995,2.928,24214.0,115934.0,2915.73,2767.3,66.22
2018-06-21,115500.0,3.39,94.870003,1107.719971,2.897,-352988.0,-117107.0,2875.81,2749.8,65.54
2018-06-22,118000.0,3.39,94.519997,1109.630005,2.9,-42392.0,18129.0,2889.76,2754.9,68.58
2018-06-25,117000.0,3.47,94.279999,1110.530029,2.875,131686.0,-137236.0,2859.34,2717.1,68.08
