종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"029530","신도리코","KOSPI",,"30100","300","1.01","30000","30100","29450","19551","580116550","303408872900","10080029"
"004970","신라교역","KOSPI",,"10050","50","0.50","10050","10200","9980","162385","1629737290","160800000000","16000000"
"001000","신라섬유","KOSDAQ","중견기업부","2885","75","2.67","2795","2900","2795","921662","2632183750","70040702900","24277540"
"025870","신라에스지","KOSDAQ","중견기업부","15950","900","5.98","15100","16350","14900","237281","3743696700","63800000000","4000000"
"215600","신라젠","KOSDAQ","관리종목(소속부없음)","12100","0","0.00","0","0","0","0","0","866567212500","71617125"
"065350","신성델타테크","KOSDAQ","우량기업부","8770","-320","-3.52","9000","9050","8690","354695","3116874820","241034223960","27483948"
"011930","신성이엔지","KOSPI",,"3335","110","3.41","3240","3360","3195","10014325","33075330465","673805597765","202040659"
"005390","신성통상","KOSPI",,"1635","25","1.55","1630","1640","1600","691673","1121725690","234963217650","143708390"
"004170","신세계","KOSPI",,"284000","-1500","-0.53","289500","291000","282000","154923","44258492500","2796031404000","9845181"
"035510","신세계 I&C","KOSPI",,"140000","-5000","-3.45","146500","147000","139500","17414","2481911500","240800000000","1720000"
"034300","신세계건설","KOSPI",,"50600","1050","2.12","51100","51200","49500","128746","6579240400","202400000000","4000000"
"031430","신세계인터내셔날","KOSPI",,"209500","5000","2.44","213000","217000","208000","654349","135122342500","1495830000000","7140000"
"031440","신세계푸드","KOSPI",,"76600","1900","2.54","74700","76700","73600","32287","2440939500","296631968000","3872480"
"006880","신송홀딩스","KOSPI",,"4480","0","0.00","4485","4550","4390","19923","89171260","52993283840","11828858"
"002800","신신제약","KOSDAQ","중견기업부","7970","-30","-0.38","7900","8040","7890","80082","636688610","120908885000","15170500"
"323280","신영스팩5호","KOSDAQ","SPAC(소속부없음)","2130","10","0.47","2130","2130","2130","1","2130","7465650000","3505000"
"344050","신영스팩6호","KOSDAQ","SPAC(소속부없음)","2080","-10","-0.48","2090","2090","2080","5878","12235010","8954400000","4305000"
"005800","신영와코루","KOSPI",,"94700","-100","-0.11","94800","94800","93800","752","70764600","85230000000","900000"
"001720","신영증권","KOSPI",,"58700","600","1.03","58100","59200","57900","19191","1121505900","550972111900","9386237"
"001725","신영증권우","KOSPI",,"57700","300","0.52","57400","58000","57300","5473","315584300","407002125100","7053763"
"009270","신원","KOSPI",,"1580","95","6.40","1495","1580","1470","1862203","2855383480","134367148420","85042499"
"009275","신원우","KOSPI",,"35050","100","0.29","35000","35450","34000","2839","99010350","3180437000","90740"
"017000","신원종합개발","KOSDAQ","우량기업부","8720","70","0.81","8650","9270","8600","2886617","25696301490","89537195440","10268027"
"002700","신일전자","KOSPI",,"2280","20","0.88","2260","2310","2255","1654401","3781305190","161988347880","71047521"
"012790","신일제약","KOSDAQ","우량기업부","14450","150","1.05","14400","14700","14200","65810","946197550","157533900000","10902000"
"138070","신진에스엠","KOSDAQ","중견기업부","5690","80","1.43","5610","5730","5580","19739","111109480","51051721270","8972183"
"226330","신테카바이오","KOSDAQ","기술성장기업부","16000","300","1.91","15800","16450","15550","189507","3042910750","213792256000","13362016"
"019170","신풍제약","KOSPI",,"103500","-6500","-5.91","111000","112000","101000","2162121","225917825500","5483946465000","52984990"
"019175","신풍제약우","KOSPI",,"99800","-6700","-6.29","106500","108500","99400","38114","3854809800","219560000000","2200000"
"002870","신풍제지","KOSPI",,"3215","65","2.06","3150","3240","3145","1038325","3319290955","112392220500","34958700"
"293940","신한알파리츠","KOSPI",,"7390","10","0.14","7400","7410","7350","77985","576528070","386719608970","52330123"
"333050","신한제6호스팩","KOSDAQ","SPAC(소속부없음)","2080","0","0.00","2080","2085","2065","1045","2171240","10420800000","5010000"
"366330","신한제7호스팩","KOSDAQ","SPAC(소속부없음)","2045","5","0.25","2035","2045","2035","8727","17788405","9304750000","4550000"
"055550","신한지주","KOSPI",,"35500","300","0.85","35300","35550","35000","1650097","58342484200","18339284167000","516599554"
"001770","신화실업","KOSPI",,"22800","-100","-0.44","22900","23400","22550","7169","164118800","27699218400","1214878"
"056700","신화인터텍","KOSDAQ","중견기업부","3305","-20","-0.60","3330","3350","3295","127027","421214630","96291475755","29135091"
"187270","신화콘텍","KOSDAQ","벤처기업부","3260","-40","-1.21","3300","3330","3220","53955","175218295","33068934700","10143845"
"004080","신흥","KOSPI",,"12450","-50","-0.40","12600","12600","12150","6456","79649350","119520000000","9600000"
"243840","신흥에스이씨","KOSDAQ","우량기업부","43800","-1200","-2.67","44850","44850","43250","76902","3363981800","312088227600","7125302"
"108320","실리콘웍스","KOSDAQ","우량기업부","74100","300","0.41","74200","75600","71700","219470","16103259800","1205184630000","16264300"
"222800","심텍","KOSDAQ","중견기업부","22950","-300","-1.29","23250","23250","22600","150866","3452139750","731052581850","31854143"
"036710","심텍홀딩스","KOSDAQ","중견기업부","2590","20","0.78","2575","2615","2540","168370","433666265","105318669610","40663579"
"160980","싸이맥스","KOSDAQ","우량기업부","21700","400","1.88","21300","21850","21050","162702","3507403400","237056073100","10924243"
"356890","싸이버원","KOSDAQ","벤처기업부","18900","700","3.85","17850","21700","17100","3394494","65778622500","87711687000","4640830"
"217330","싸이토젠","KOSDAQ","기술성장기업부","58900","800","1.38","58100","60500","57500","18008","1055373900","331834589600","5633864"
"102280","쌍방울","KOSPI",,"629","0","0.00","633","633","627","1228092","772297914","150557205383","239359627"
"003410","쌍용양회","KOSPI",,"6940","20","0.29","6950","6950","6880","684702","4736040430","3496785589300","503859595"
"010280","쌍용정보통신","KOSDAQ","중견기업부","1300","30","2.36","1280","1310","1250","2755142","3533969480","52603244200","40464034"
"003620","쌍용차","KOSPI",,"2770","0","0.00","0","0","0","0","0","415056805540","149840002"
"004770","써니전자","KOSPI",,"4210","25","0.60","4250","4300","4050","3525056","14866223130","146697496310","34845011"
"217320","썬테크","KONEX","일반기업부","6160","800","14.93","6160","6160","6160","163","1004080","6468000000","1050000"
"208640","썸에이지","KOSDAQ","중견기업부","1695","-25","-1.45","1720","1850","1640","4192615","7321954985","228997408620","135101716"
"222420","쎄노텍","KOSDAQ","중견기업부","2270","15","0.67","2275","2315","2180","1413353","3190682870","91159057250","40158175"
"037760","쎄니트","KOSDAQ","우량기업부","1770","-10","-0.56","1775","1780","1755","90380","159568465","59884270170","33832921"
"136510","쎄미시스코","KOSDAQ","벤처기업부","5890","-80","-1.34","6000","6000","5850","13373","78711150","33205929310","5637679"
"099320","쎄트렉아이","KOSDAQ","벤처기업부","59000","-2900","-4.68","61900","61900","58900","233190","13880893400","428840733000","7268487"
"015540","쎌마테라퓨틱스","KOSPI",,"8600","-700","-7.53","9770","9960","8360","9089563","83147643060","115690124000","13452340"
"049960","쎌바이오텍","KOSDAQ","우량기업부","18550","350","1.92","18300","18650","18300","15557","286599050","174370000000","9400000"
"050890","쏠리드","KOSDAQ","중견기업부","9120","260","2.93","8840","9180","8780","1003881","9055885900","475928796000","52185175"
"066790","씨씨에스","KOSDAQ","관리종목(소속부없음)","846","0","0.00","0","0","0","0","0","47355837282","55976167"
"222080","씨아이에스","KOSDAQ","중견기업부","14400","-350","-2.37","14800","15000","14250","1366155","19836137400","827880134400","57491676"
"004920","씨아이테크","KOSPI",,"969","1","0.10","968","982","962","165434","160349772","24293578068","25070772"
"236030","씨알푸드","KONEX","일반기업부","7820","1010","14.83","7820","7820","7820","2","15640","15483600000","1980000"
"103660","씨앗","KONEX","일반기업부","6990","-110","-1.55","7100","7160","6960","18001","126654980","41363122290","5917471"
"245450","씨앤에스링크","KONEX","일반기업부","2895","-5","-0.17","0","0","0","0","0","4573984200","1579960"
"264660","씨앤지하이테크","KOSDAQ","벤처기업부","13400","-150","-1.11","13400","13500","13200","24613","327786150","112633432000","8405480"
"352700","씨앤투스성진","KOSDAQ","기술성장기업부","22150","-450","-1.99","22600","22600","21900","161158","3560711900","221401011650","9995531"
"297090","씨에스베어링","KOSDAQ","벤처기업부","30600","-550","-1.77","31150","31250","30000","71579","2188082950","293160240000","9580400"
"112610","씨에스윈드","KOSPI",,"68400","-1600","-2.29","70300","70400","67000","771491","52393517500","2884523965200","42171403"
"286000","씨엔티드림","KONEX","일반기업부","9000","-270","-2.91","9000","9000","8800","870","7714080","40818060000","4535340"
"115530","씨엔플러스","KOSDAQ","관리종목(소속부없음)","839","0","0.00","0","0","0","0","0","57020957000","67963000"
"225330","씨엠에스에듀","KOSDAQ","중견기업부","6210","-190","-2.97","6410","6560","6210","1033351","6617233830","115721039880","18634628"
"115480","씨유메디칼","KOSDAQ","벤처기업부","1915","-5","-0.26","1930","1930","1885","193537","369301265","51647406375","26969925"
"189330","씨이랩","KOSDAQ","기술성장기업부","37950","1850","5.12","36400","39300","36050","78233","2945146100","112204563900","2956642"
"096530","씨젠","KOSDAQ","우량기업부","134700","3700","2.82","132000","136200","131500","530557","71257275600","3533722494000","26234020"
"900120","씨케이에이치","KOSDAQ","외국기업(소속부없음)","391","90","29.90","301","391","301","57289228","21648859332","43168142687","110404457"
"101240","씨큐브","KOSDAQ","벤처기업부","8180","-180","-2.15","8360","8360","8180","31544","259237450","82930345120","10138184"
"060590","씨티씨바이오","KOSDAQ","중견기업부","6500","450","7.44","6100","6600","6040","443916","2819355120","136798519000","21045926"
"260930","씨티케이코스메틱스","KOSDAQ","우량기업부","17350","-350","-1.98","17700","17750","17200","12740","222722000","175619319850","10122151"
"013990","아가방컴퍼니","KOSDAQ","중견기업부","3510","-40","-1.13","3540","3540","3460","219198","764330995","115435251360","32887536"
"123860","아나패스","KOSDAQ","벤처기업부","25950","-1000","-3.71","27000","27000","25750","105242","2731346550","283541455350","10926453"
"025980","아난티","KOSDAQ","중견기업부","7690","20","0.26","7670","7760","7580","540303","4138526160","655024872030","85178787"
"008700","아남전자","KOSPI",,"3310","105","3.28","3190","3325","3185","4687129","15331016180","255283154200","77124820"
"050320","아래스","KOSDAQ","투자주의환기종목(소속부없음)","990","0","0.00","0","0","0","0","0","45205142400","45661760"
"058220","아리온","KOSDAQ","투자주의환기종목(소속부없음)","275","0","0.00","0","0","0","0","0","10717917100","38974244"
"125210","아모그린텍","KOSDAQ","기술성장기업부","12950","-200","-1.52","13300","13300","12850","33066","428738500","213633430500","16496790"
"002790","아모레G","KOSPI",,"63600","1000","1.60","62800","63700","62600","155151","9781250500","5244340248000","82458180"
"00279K","아모레G3우(전환)","KOSPI",,"41000","100","0.24","40900","41000","40700","6995","286424000","290780200000","7092200"
"002795","아모레G우","KOSPI",,"22300","300","1.36","22050","22350","21850","45118","996159650","143696071000","6443770"
"090430","아모레퍼시픽","KOSPI",,"238000","10500","4.62","229500","238500","229000","263349","61738038000","13913120620000","58458490"
"090435","아모레퍼시픽우","KOSPI",,"83100","1400","1.71","82100","83300","81700","53911","4450651300","877355673000","10557830"
"052710","아모텍","KOSDAQ","우량기업부","34200","-300","-0.87","34500","34500","33950","22183","756157050","333224485200","9743406"
"074430","아미노로직스","KOSDAQ","벤처기업부","2620","70","2.75","2570","2800","2560","4379801","11822156570","230106331280","87826844"
"092040","아미코젠","KOSDAQ","기술성장기업부","32200","1150","3.70","30750","32500","30650","217400","6961388150","618707222000","19214510"
"083930","아바코","KOSDAQ","우량기업부","13000","-150","-1.14","13350","13350","12800","81491","1057084700","200366374000","15412798"
"149950","아바텍","KOSDAQ","우량기업부","16050","500","3.22","15600","16100","15200","41407","643607400","250500375000","15607500"
"036010","아비코전자","KOSDAQ","우량기업부","7010","-140","-1.96","7150","7150","6970","84076","589963590","93183467340","13292934"
"002030","아세아","KOSPI",,"91800","-300","-0.33","92200","92200","91400","2453","225262100","201136003200","2191024"
"183190","아세아시멘트","KOSPI",,"86500","-1800","-2.04","88300","88300","85700","6736","582724100","336987478500","3895809"
"002310","아세아제지","KOSPI",,"42600","350","0.83","42700","42950","41900","29483","1254663850","381546985200","8956502"
"050860","아세아텍","KOSDAQ","중견기업부","3480","95","2.81","3400","3485","3325","473032","1623976920","60900000000","17500000"
"246720","아스타","KOSDAQ","기술성장기업부","5330","-10","-0.19","5290","5400","5230","32129","170797830","61255147590","11492523"
"067390","아스트","KOSDAQ","벤처기업부","6490","-150","-2.26","6600","6600","6380","663159","4279434030","166660941480","25679652"
"127710","아시아경제","KOSDAQ","중견기업부","2275","25","1.11","2250","2280","2250","103177","233751185","58032369850","25508734"
"267850","아시아나IDT","KOSPI",,"24600","0","0.00","25350","25850","23700","392618","9744460200","273060000000","11100000"
"020560","아시아나항공","KOSPI",,"16150","250","1.57","15950","16450","15700","1607862","25888965100","1201749988600","74411764"
"154030","아시아종묘","KOSDAQ","기술성장기업부","5810","110","1.93","5700","5930","5660","401558","2329890830","61702019890","10619969"
"227610","아우딘퓨쳐스","KOSDAQ","중견기업부","2100","65","3.19","2035","2100","2035","54242","111440070","42000000000","20000000"
"143160","아이디스","KOSDAQ","우량기업부","26200","-100","-0.38","26300","26350","25950","18883","492255400","280769418000","10716390"
"054800","아이디스홀딩스","KOSDAQ","중견기업부","12650","-250","-1.94","12950","12950","12650","9409","119758100","130899113400","10347756"
"332370","아이디피","KOSDAQ","중견기업부","8140","70","0.87","8030","8150","8030","27566","222772860","54024064820","6636863"
"122900","아이마켓코리아","KOSPI",,"8870","40","0.45","8830","8870","8800","79250","700294010","296513810800","33428840"
"339950","아이비김영","KOSDAQ","중견기업부","1690","30","1.81","1650","1700","1640","155843","261934520","71802446950","42486655"
"099190","아이센스","KOSDAQ","우량기업부","25100","50","0.20","25100","25500","24950","32622","822170800","344804673800","13737238"
"289010","아이스크림에듀","KOSDAQ","우량기업부","7790","-20","-0.26","7770","7870","7730","95994","746994080","100210848230","12864037"
"214430","아이쓰리시스템","KOSDAQ","우량기업부","21500","-100","-0.46","21600","21800","21300","23102","496018050","152795340000","7106760"
"040910","아이씨디","KOSDAQ","우량기업부","16050","-150","-0.93","16250","16250","15900","173162","2773703350","289628878650","18045413"
"068940","아이씨케이","KOSDAQ","중견기업부","3960","160","4.21","3750","3960","3710","329537","1275365760","137331699120","34679722"
"052860","아이앤씨","KOSDAQ","벤처기업부","4385","-65","-1.46","4420","4465","4350","98452","431641060","77588426790","17694054"
"010780","아이에스동서","KOSPI",,"54000","-100","-0.18","54300","54300","53500","33861","1820435500","1668200724000","30892606"
"069920","아이에스이커머스","KOSDAQ","중견기업부","3790","90","2.43","3700","3800","3620","23490","86866900","97881911980","25826362"
"038880","아이에이","KOSDAQ","중견기업부","1500","-20","-1.32","1525","1525","1475","8716749","13011697005","413182207500","275454805"
"123010","아이에이네트웍스","KOSDAQ","투자주의환기종목(소속부없음)","2010","40","2.03","1970","2020","1960","755306","1509460900","99668746410","49586441"
"307180","아이엘사이언스","KOSDAQ","벤처기업부","3270","10","0.31","3260","3460","3260","847108","2854210770","69396015210","21222023"
"101390","아이엠","KOSDAQ","중견기업부","990","1","0.10","1000","1010","977","797534","792010663","42120979560","42546444"
"090740","아이엠이연이","KOSDAQ","중견기업부","5010","80","1.62","4935","5100","4930","280841","1404555590","95821670820","19126082"
"226350","아이엠텍","KOSDAQ","투자주의환기종목(소속부없음)","214","0","0.00","0","0","0","0","0","9318361858","43543747"
"078860","아이오케이","KOSDAQ","중견기업부","1355","30","2.26","1320","1385","1315","911413","1232861380","79329595585","58545827"
"114810","아이원스","KOSDAQ","중견기업부","6220","130","2.13","6090","6220","5990","233893","1432205330","158629742280","25503174"
"031310","아이즈비전","KOSDAQ","중견기업부","4500","220","5.14","4280","4500","4230","900865","3960499000","70976583000","15772574"
"185490","아이진","KOSDAQ","기술성장기업부","18650","4300","29.97","15200","18650","15150","6202650","106143676650","217629628850","11669149"
"059100","아이컴포넌트","KOSDAQ","벤처기업부","5610","-120","-2.09","5730","5750","5590","17842","100900050","39667524600","7070860"
"149010","아이케이세미콘","KONEX","일반기업부","6280","0","0.00","0","0","0","0","0","19593600000","3120000"
"262840","아이퀘스트","KOSDAQ","벤처기업부","14800","-200","-1.33","15250","15500","14750","158031","2382619250","145928000000","9860000"
"175250","아이큐어","KOSDAQ","기술성장기업부","46000","1250","2.79","44750","46950","44500","82094","3776482400","347276494000","7549489"
"052460","아이크래프트","KOSDAQ","중견기업부","6480","210","3.35","6160","7360","6060","16275630","108404563760","94659425280","14607936"
"119830","아이텍","KOSDAQ","벤처기업부","8200","170","2.12","8030","8230","7960","167403","1358493260","119508374400","14574192"
"052770","아이톡시","KOSDAQ","관리종목(소속부없음)","3180","0","0.00","0","0","0","0","0","34542772260","10862507"
"124500","아이티센","KOSDAQ","중견기업부","5810","110","1.93","5720","5850","5600","718883","4139177150","115661604730","19907333"
"084850","아이티엠반도체","KOSDAQ","벤처기업부","46100","700","1.54","46300","46400","44750","86643","3932809200","1065828035400","23119914"
"223220","아이피몬스터","KONEX","일반기업부","483","63","15.00","480","483","479","2455","1180611","11299123290","23393630"
"027360","아주IB투자","KOSDAQ","벤처기업부","5920","170","2.96","5670","5920","5600","26841340","155456700960","705509044000","119173825"
"032080","아즈텍WB","KOSDAQ","벤처기업부","2570","-5","-0.19","2605","2610","2545","175588","452078625","55231944530","21491029"
"013310","아진산업","KOSDAQ","우량기업부","3840","-110","-2.78","3955","4000","3815","2130969","8216274090","149017274880","38806582"
"059120","아진엑스텍","KOSDAQ","벤처기업부","7570","-110","-1.43","7660","7660","7490","49873","376894780","73796871720","9748596"
"158430","아톤","KOSDAQ","벤처기업부","24200","450","1.89","23750","24200","23650","14298","341215700","105356563400","4353577"
"149300","아퓨어스","KONEX","일반기업부","2500","5","0.20","2610","2610","2300","8737","21223445","67663960000","27065584"
"067160","아프리카TV","KOSDAQ","우량기업부","75900","-900","-1.17","76600","80000","74600","151290","11566311200","872452815300","11494767"
"001540","안국약품","KOSDAQ","우량기업부","13150","150","1.15","12900","13150","12900","32109","419158400","171507823000","13042420"
"053800","안랩","KOSDAQ","우량기업부","76900","800","1.05","77500","78300","74400","373900","28738861700","770065449500","10013855"
"251280","안지오랩","KONEX","일반기업부","13750","-300","-2.14","13700","14050","13050","5356","72754900","30942450000","2250360"
"065660","안트로젠","KOSDAQ","기술성장기업부","51800","100","0.19","51500","52300","50900","62260","3207228500","471045061200","9093534"
"297570","알로이스","KOSDAQ","벤처기업부","4125","-165","-3.85","4300","4335","4110","516703","2168910370","71483832750","17329414"
"001780","알루코","KOSPI",,"4875","-95","-1.91","4910","5050","4875","1175358","5783581915","405635504625","83207283"
"260660","알리코제약","KOSDAQ","우량기업부","12250","250","2.08","12000","12300","11950","60308","731694800","126179593750","10300375"
"131370","알서포트","KOSDAQ","벤처기업부","8600","30","0.35","8540","8780","8470","275575","2367237690","458096913800","53267083"
"140670","알에스오토메이션","KOSDAQ","중견기업부","8860","-180","-1.99","9070","9070","8740","87384","771626280","80653820400","9103140"
"096610","알에프세미","KOSDAQ","중견기업부","5420","10","0.18","5430","5430","5310","71414","383317190","51461404080","9494724"
"061040","알에프텍","KOSDAQ","중견기업부","8410","160","1.94","8260","8440","8200","259018","2157175410","243048310380","28899918"
"148250","알엔투테크놀로지","KOSDAQ","벤처기업부","17250","-100","-0.58","17400","17550","17000","49801","859645700","125884169250","7297633"
"347860","알체라","KOSDAQ","기술성장기업부","34600","1050","3.13","34000","35350","33900","755114","26225892300","462560272400","13368794"
"196170","알테오젠","KOSDAQ","기술성장기업부","154000","300","0.20","154000","155400","151400","198187","30405348100","4324766600000","28082900"
"123750","알톤스포츠","KOSDAQ","중견기업부","5310","-120","-2.21","5490","5490","5220","126264","668541680","67682837070","12746297"
"085810","알티캐스트","KOSDAQ","중견기업부","1775","25","1.43","1750","1775","1740","107040","188359320","50439072725","28416379"
"117670","알파홀딩스","KOSDAQ","중견기업부","4710","-55","-1.15","4780","4780","4670","155669","731647470","102098754780","21677018"
"291650","압타머사이언스","KOSDAQ","기술성장기업부","23000","100","0.44","22900","23400","22600","56383","1294764600","194720898000","8466126"
"293780","압타바이오","KOSDAQ","기술성장기업부","56800","4600","8.81","52800","57600","52500","366451","20416509900","630209234400","11095233"
"267810","앙츠","KONEX","일반기업부","1785","-45","-2.46","1620","1795","1620","404","656180","2761395000","1547000"
"018250","애경산업","KOSPI",,"25150","-100","-0.40","25350","25350","25000","51589","1293381600","664209865250","26409935"
"161000","애경유화","KOSPI",,"10450","100","0.97","10350","10500","10250","138428","1432539550","334818000000","32040000"
"196300","애니젠","KOSDAQ","기술성장기업부","15500","-300","-1.90","15800","15850","15300","58069","904125850","77828057500","5021165"
"310200","애니플러스","KOSDAQ","중견기업부","1585","-30","-1.86","1605","1605","1580","117258","186201315","45025790815","28407439"
"179530","애드바이오텍","KONEX","일반기업부","22500","100","0.45","21950","22500","21850","2768","61302250","57677580000","2563448"
"205500","액션스퀘어","KOSDAQ","중견기업부","3015","235","8.45","2785","3140","2710","1303989","3833271965","124617924675","41332645"
"052790","액토즈소프트","KOSDAQ","중견기업부","8520","-50","-0.58","8500","8650","8500","10920","93302890","96537035760","11330638"
"131400","액트","KOSDAQ","벤처기업부","4585","-50","-1.08","4630","4690","4550","88823","407821085","104955441325","22891045"
"290740","액트로","KOSDAQ","우량기업부","9850","10","0.10","9880","9900","9730","12001","117455300","99140358350","10065011"
"238090","앤디포스","KOSDAQ","벤처기업부","4330","20","0.46","4345","4380","4290","327859","1419694980","238850273580","55161726"
"092600","앤씨앤","KOSDAQ","벤처기업부","5200","-120","-2.26","5400","5690","5080","826131","4375100220","108927000000","20947500"
"129890","앱코","KOSDAQ","중견기업부","26100","-150","-0.57","26450","26500","26050","54715","1433936750","252875905200","9688732"
"174900","앱클론","KOSDAQ","기술성장기업부","31400","400","1.29","31400","31500","30850","88274","2750393750","479731366600","15278069"
"255440","야스","KOSDAQ","우량기업부","13250","0","0.00","13250","13250","13100","18804","247343700","173018500000","13058000"
"030960","양지사","KOSDAQ","중견기업부","12950","100","0.78","12850","13300","12750","311998","4058433400","206941000000","15980000"
"102120","어보브반도체","KOSDAQ","우량기업부","12950","150","1.17","12750","13350","12600","709022","9202858600","226102506350","17459653"
"238120","얼라인드","KOSDAQ","기술성장기업부","8030","260","3.35","7760","8150","7760","26662","211995140","57731267440","7189448"
"224810","엄지하우스","KONEX","일반기업부","3705","-535","-12.62","4240","4240","3705","26","108640","15561000000","4200000"
"019990","에너토크","KOSDAQ","중견기업부","7510","1290","20.74","6220","7770","6190","8544735","62746788280","73268220880","9756088"
"011090","에넥스","KOSPI",,"1810","-55","-2.95","1855","1880","1805","1761489","3220729300","108584870210","59991641"
"041440","에버다임","KOSDAQ","우량기업부","5740","10","0.17","5710","5790","5640","72385","411854890","102837518560","17915944"
"270660","에브리봇","KONEX","일반기업부","31750","2750","9.48","29000","31750","28650","7519","222994550","166002462000","5228424"
"038680","에스넷","KOSDAQ","우량기업부","7100","0","0.00","7100","7120","7050","64737","458251910","114134026500","16075215"
"217480","에스디생명공학","KOSDAQ","중견기업부","4980","-40","-0.80","5020","5040","4935","53915","267873290","111627028680","22415066"
"121890","에스디시스템","KOSDAQ","투자주의환기종목(소속부없음)","739","0","0.00","0","0","0","0","0","7101198800","9609200"
"097780","에스맥","KOSDAQ","중견기업부","1495","20","1.36","1485","1515","1470","4350445","6493177110","390412674990","261145602"
"042110","에스씨디","KOSDAQ","우량기업부","1520","20","1.33","1500","1525","1500","242546","366846350","73460937280","48329564"
"298060","에스씨엠생명과학","KOSDAQ","기술성장기업부","34900","0","0.00","34800","35050","33900","84405","2909218100","414671050800","11881692"
"065420","에스아이리소스","KOSDAQ","투자주의환기종목(소속부없음)","639","0","0.00","0","0","0","0","0","42391307925","66340075"
"270210","에스알바이오텍","KONEX","일반기업부","7250","270","3.87","7300","7300","7070","24","172530","5849358000","806808"
"103230","에스앤더블류","KOSDAQ","관리종목(소속부없음)","2505","0","0.00","0","0","0","0","0","18036000000","7200000"
"260970","에스앤디","KONEX","일반기업부","29200","-850","-2.83","34350","34350","28050","5","149150","88663464000","3036420"
"900080","에스앤씨엔진그룹","KOSDAQ","투자주의환기종목(소속부없음)","197","0","0.00","0","0","0","0","0","24380639821","123759593"
"101490","에스앤에스텍","KOSDAQ","우량기업부","33200","-250","-0.75","33500","33550","32550","112808","3712192050","712188040400","21451447"
"095910","에스에너지","KOSDAQ","중견기업부","6080","0","0.00","6080","6130","6010","64317","390615260","89632466560","14742182"
"275630","에스에스알","KOSDAQ","벤처기업부","6130","30","0.49","6100","6290","6030","79786","491755700","36351132940","5930038"
"031330","에스에이엠티","KOSDAQ","우량기업부","2630","-5","-0.19","2635","2660","2600","287597","755120430","262987026210","99995067"
"060540","에스에이티","KOSDAQ","중견기업부","2445","-10","-0.41","2485","2500","2400","331824","815570980","63895933170","26133306"
"158300","에스에이티이엔지","KONEX","일반기업부","9320","0","0.00","0","0","0","0","0","30815042200","3306335"
"056190","에스에프에이","KOSDAQ","우량기업부","41600","-550","-1.30","42250","42250","41150","111658","4639093250","1493804416000","35908760"
"080000","에스엔유","KOSDAQ","우량기업부","4030","-50","-1.23","4085","4105","4000","196120","792261275","138321166100","34322870"
"086460","에스엔피제네틱스","KONEX","일반기업부","5200","-800","-13.33","5150","5590","5150","4391","22811260","9484020000","1823850"
"005850","에스엘","KOSPI",,"23200","-200","-0.85","23400","23550","23000","63688","1472668000","1118316026400","48203277"
"246250","에스엘에스바이오","KONEX","일반기업부","10150","0","0.00","10250","10250","9920","3205","32381820","69533620450","6850603"
"041510","에스엠","KOSDAQ","우량기업부","30100","-250","-0.82","30300","30350","29900","327242","9839994000","705920280100","23452501"
"299670","에스엠비나","KONEX","일반기업부","2655","-290","-9.85","2655","2655","2655","75","199125","14469750000","5450000"
"007820","에스엠코어","KOSDAQ","벤처기업부","7370","-40","-0.54","7500","7500","7310","118714","875359950","147650182020","20033946"
"109610","에스와이","KOSDAQ","중견기업부","4065","0","0.00","4075","4145","4000","519875","2119179765","190522818330","46869082"
"012750","에스원","KOSPI",,"82900","600","0.73","82700","83500","82400","45345","3757529900","3150131856200","37999178"
"306040","에스제이그룹","KOSDAQ","벤처기업부","22450","-50","-0.22","22850","23100","22300","99995","2262274700","221487838600","9865828"
"080440","에스제이케이","KOSDAQ","투자주의환기종목(소속부없음)","498","0","0.00","0","0","0","0","0","6636328080","13325960"
"217910","에스제이켐","KONEX","크라우드펀딩기업부","301","-20","-6.23","300","317","285","319","95179","3910147122","12990522"
"224020","에스케이씨에스","KONEX","일반기업부","900","0","0.00","900","900","765","20630","15854300","2767500000","3075000"
"096630","에스코넥","KOSDAQ","우량기업부","2145","-25","-1.15","2170","2175","2125","1199459","2571118830","139994977980","65265724"
"069510","에스텍","KOSDAQ","우량기업부","10650","0","0.00","10800","10800","10450","27477","289948000","116191500000","10910000"
"041910","에스텍파마","KOSDAQ","벤처기업부","11000","-50","-0.45","11000","11100","10950","44585","492004500","130880893000","11898263"
"234300","에스트래픽","KOSDAQ","중견기업부","5750","-10","-0.17","5760","5870","5690","187800","1079116190","119750420000","20826160"
"039440","에스티아이","KOSDAQ","우량기업부","19000","-100","-0.52","19250","19250","18750","101830","1926692600","300770000000","15830000"
"098660","에스티오","KOSDAQ","중견기업부","2615","25","0.97","2580","2685","2550","127150","331860845","32690052240","12500976"
"052020","에스티큐브","KOSDAQ","중견기업부","10450","-150","-1.42","10600","10600","10150","175189","1805745250","317523344050","30385009"
"237690","에스티팜","KOSDAQ","우량기업부","86700","3800","4.58","85000","87400","82100","309502","26543324500","1617475200000","18656000"
"050760","에스폴리텍","KOSDAQ","중견기업부","5390","-10","-0.19","5350","5400","5330","62413","334643160","88043914420","16334678"
"288620","에스퓨얼셀","KOSDAQ","벤처기업부","33850","700","2.11","33350","33850","32750","49032","1636596100","232695596600","6874316"
"317830","에스피시스템스","KOSDAQ","벤처기업부","6750","20","0.30","6670","6750","6630","19255","128349910","54983475000","8145700"
